genres,year,playtime_forever
"['Action', 'Adventure']",2014,2888170
['RPG'],2014,131609
"['Action', 'Adventure', 'Indie']",2014,339
"['Action', 'Adventure', 'Strategy']",2014,21011
['Action'],2014,17449
"['Simulation', 'Strategy']",2014,5561
"['Adventure', 'Casual', 'Strategy']",2013,2250
['Indie'],2014,185
"['Adventure', 'Casual', 'Indie']",2014,180506
['Indie'],2014,131
"['Action', 'Adventure', 'Indie']",2014,3413
"['Action', 'Indie', 'Simulation', 'Sports']",2014,278
"['Casual', 'Indie', 'Simulation', 'Strategy']",2014,2999
"['Casual', 'Simulation', 'Strategy']",2014,166
"['Action', 'Casual', 'Indie', 'Strategy']",2014,208
['Action'],2014,2325195
"['Action', 'Adventure', 'Indie']",2014,6140
"['Action', 'Indie', 'RPG']",2014,564323
"['Adventure', 'Indie']",2014,1467
"['Adventure', 'Indie']",2014,9093
"['Free to Play', 'Massively Multiplayer', 'RPG']",2008,100962
"['Action', 'Adventure', 'Indie']",2014,28068
"['Action', 'Indie', 'Strategy']",2014,5310
"['Simulation', 'Strategy']",2002,106546
"['Simulation', 'Strategy']",1999,113802
"['Free to Play', 'Indie', 'Simulation']",2014,621062
"['Action', 'Indie', 'Simulation']",2014,781671
"['Action', 'Free to Play', 'Indie', 'Early Access']",2014,6228
"['Action', 'Simulation']",2014,16097
"['Adventure', 'Casual', 'RPG']",2014,21474
['Adventure'],2014,8191
"['Indie', 'RPG']",2014,181334
"['Action', 'Indie']",2014,16776
"['Action', 'Indie', 'Racing']",2014,8442
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2014,44318
"['Indie', 'Strategy']",2013,415063
"['Action', 'Simulation']",2007,748
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",2014,2470
['Action'],2014,710306
"['Action', 'Adventure', 'Indie', 'RPG']",2014,21102
['Adventure'],2012,673
['Adventure'],2010,1092
"['Adventure', 'Indie']",2014,766
"['Action', 'Adventure', 'Indie']",2002,593
['Adventure'],2007,1013
"['Action', 'Indie']",2015,387566
"['Action', 'Indie', 'RPG']",2014,79482
"['Indie', 'Simulation', 'Strategy']",2014,3391
['Action'],1991,733
['Action'],1995,184
"['Indie', 'RPG', 'Strategy']",2011,17519
"['Action', 'Racing']",1994,289
['Action'],1997,121
['Action'],1995,368
"['Action', 'Adventure']",1992,641
"['Action', 'Free to Play']",1996,117
['Adventure'],1990,82
['Action'],1992,118
"['Action', 'Adventure']",1995,114
['Action'],1994,925
['Action'],1994,628
"['Action', 'Adventure']",1991,115
"['Audio Production', 'Software Training', 'Utilities', 'Video Production']",2014,215230
"['Adventure', 'Indie']",2014,24460
['Indie'],2014,56215
"['Indie', 'Simulation', 'Strategy']",2014,39833
"['Action', 'Indie', 'Strategy']",2014,46
"['Adventure', 'Early Access', 'Indie', 'RPG']",2014,2107
"['Adventure', 'Indie']",2006,2434
['Action'],1993,324
"['Action', 'Adventure']",1990,64
['Action'],1993,83
['Adventure'],1992,287
"['Casual', 'Free to Play', 'Indie', 'RPG', 'Strategy']",2014,5462
"['Action', 'Adventure']",1994,161
"['Adventure', 'Casual']",1993,1570
"['Action', 'Adventure', 'Indie', 'RPG']",2014,5762
"['Action', 'Casual', 'Indie']",2014,23810
"['Action', 'Free to Play', 'Indie']",2014,1328937
"['Adventure', 'Indie', 'RPG']",2012,8011
"['Action', 'Indie', 'Strategy']",2002,926
"['Action', 'Indie']",2014,9066
"['Action', 'Indie', 'Strategy']",2014,1506
"['Adventure', 'Casual']",1996,472
"['Adventure', 'Casual']",1999,4546
"['Adventure', 'Casual']",1996,598
"['Adventure', 'Casual']",1998,5329
"['Action', 'Adventure', 'Indie']",2013,6818
"['Adventure', 'Casual']",1996,9716
"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2014,2835
"['Action', 'Indie']",2014,3215
"['Action', 'Indie']",2014,25
"['Action', 'Indie']",2013,287837
"['Casual', 'Indie', 'Simulation']",2014,14779
"['Action', 'Indie', 'RPG']",2014,575
['Action'],2001,2311
"['Action', 'Adventure', 'Casual', 'Indie']",2014,15016
"['Indie', 'Strategy']",2008,494
['Action'],1994,740
"['Action', 'Adventure']",1991,86
['Action'],1993,712
"['Action', 'Adventure']",1992,1164
['Action'],1991,213
['Racing'],1996,1202
"['Action', 'Adventure']",1994,255
"['Action', 'RPG']",2014,7720048
"['Adventure', 'Indie']",2010,893
"['Action', 'Free to Play', 'Indie']",2014,779477
"['Action', 'Casual', 'Indie']",2014,74943
"['Action', 'Indie', 'Strategy']",2014,53108
"['Adventure', 'Casual', 'Strategy']",2012,11963
"['Adventure', 'Casual', 'Indie', 'RPG']",2014,7966
"['Action', 'Casual', 'Indie', 'Strategy']",2014,18625
"['Action', 'Indie']",2014,1744
"['Adventure', 'Casual', 'Strategy']",2013,5282
['Adventure'],2008,417
"['Action', 'Adventure', 'Casual', 'Indie']",2014,8466
['Adventure'],2012,360
['Adventure'],2010,558
['RPG'],2014,234811
['Strategy'],2014,4413
"['Action', 'Casual', 'Strategy']",2014,9
"['Indie', 'RPG', 'Strategy']",2014,3582
"['Adventure', 'Indie']",2014,2998
['Racing'],2014,410686
['Action'],2003,49
"['Adventure', 'Casual', 'Indie', 'RPG']",2014,2475
"['Action', 'Indie']",2014,74
"['Action', 'Indie', 'Early Access']",2014,55
"['Adventure', 'Indie']",2014,7212
"['Action', 'Adventure', 'Indie']",2014,83110
"['Casual', 'Indie', 'Simulation']",2011,15538
"['Action', 'Casual', 'Indie']",2014,16601
"['Indie', 'Simulation', 'Strategy']",2014,60854
"['Action', 'Adventure', 'Free to Play', 'Indie']",2014,114854
"['Indie', 'Strategy']",2014,354
['Indie'],2014,15265
['Casual'],2014,1004
"['Action', 'Indie', 'Simulation']",2014,1517
"['Adventure', 'Casual']",2001,43
"['Adventure', 'Casual']",2014,1538
"['Action', 'Adventure', 'Casual', 'Indie']",2014,13253
['Strategy'],2014,1372226
"['Simulation', 'Strategy']",2004,83232
"['Action', 'Adventure', 'RPG']",2008,17620
['RPG'],2014,55693
['Action'],2014,735
"['Indie', 'Massively Multiplayer', 'RPG']",2014,14022
['Adventure'],2014,276
"['Action', 'Indie']",2014,5188
"['Action', 'Indie']",2014,13813
['Adventure'],2014,360
"['Action', 'Adventure']",2014,319686
['Strategy'],2007,2079
"['Adventure', 'Casual', 'Indie']",2013,9111
['Adventure'],2014,845
['Adventure'],2014,791
['Adventure'],2014,206
['Strategy'],2014,62004
"['Action', 'Indie', 'Racing']",2014,14074
['Adventure'],2014,1135
['Adventure'],2014,690
['Strategy'],2010,3120
"['Casual', 'Indie', 'Sports']",2014,305
"['Action', 'Adventure', 'Simulation']",2007,5560
"['Action', 'Simulation', 'Strategy']",2006,22351
['RPG'],2009,5102
['Adventure'],2014,221
['Strategy'],2005,2686
['Adventure'],2014,1017
['Action'],2014,2556
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2014,11428
"['Action', 'Indie', 'RPG', 'Sports']",2013,24330
['Adventure'],2014,248
"['Adventure', 'Casual']",1997,9913
['Strategy'],2003,3996
['Strategy'],2005,17703
"['Action', 'Adventure']",2014,19433
"['Action', 'Adventure']",2008,2002
"['Casual', 'Indie', 'Strategy']",2014,12410
"['Casual', 'Simulation']",2011,174
['Adventure'],2011,489
['Casual'],2011,1083
"['Action', 'Indie']",2014,9069
"['Casual', 'Strategy']",2014,1113
"['Action', 'Adventure']",2014,11869
"['Indie', 'Simulation', 'Strategy']",2014,304965
"['Casual', 'Simulation']",2014,1623
"['Action', 'Adventure', 'Indie']",2014,1642
['Casual'],2014,389
"['Adventure', 'Indie']",2014,3183
"['Casual', 'Simulation', 'Sports']",2014,693
"['Casual', 'Simulation']",2014,20
"['Casual', 'Simulation', 'Sports']",2014,77
['Sports'],2014,29
"['Action', 'Casual', 'Indie', 'Strategy']",2014,245156
"['Adventure', 'Indie', 'RPG', 'Early Access']",2014,23470
"['Action', 'Indie']",2014,21113
"['Indie', 'RPG']",2014,15037
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2014,47592
"['Casual', 'Indie', 'Simulation']",2014,3684145
['Casual'],2014,7
['Indie'],2014,21135
"['Action', 'Adventure']",2014,37804
"['Adventure', 'Casual']",2014,4278
"['Action', 'Indie']",2014,30521
['Audio Production'],2014,808
"['Adventure', 'Indie', 'RPG']",2014,27496
"['Casual', 'Indie', 'Strategy']",2013,6215
"['Indie', 'RPG']",2009,10677
['Sports'],2011,495
"['Racing', 'Simulation', 'Sports']",2014,101372
"['Action', 'RPG', 'Simulation', 'Strategy']",2014,107005
"['Adventure', 'Indie', 'Early Access']",2014,1215
"['Indie', 'Strategy']",2014,23408
"['Action', 'Casual', 'Indie']",2014,12134
"['Action', 'Adventure', 'Indie']",2014,78537
"['Action', 'Adventure']",2014,2266
['Action'],2008,3560
"['Action', 'Adventure', 'Casual', 'Indie']",2011,849
['Action'],2014,785629
"['Adventure', 'Indie']",2014,9070
['Action'],2006,304
['Action'],2003,1492
"['Action', 'Adventure']",1993,886
['Strategy'],2010,772
"['Action', 'Adventure', 'Indie']",2014,62049
"['Action', 'Indie', 'Racing']",2012,1967
['Strategy'],2011,41306
"['Action', 'Indie']",2014,23126
"['Action', 'Adventure', 'Indie', 'RPG']",2012,14987
['Simulation'],2014,958
"['Adventure', 'Casual', 'Indie']",2014,63
"['Action', 'Adventure']",2003,58691
['Action'],2002,26129
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2014,83407
"['Adventure', 'Indie']",2014,6854
"['Action', 'Indie']",2014,9742
"['Adventure', 'Casual']",2014,4839
"['Adventure', 'Casual']",2014,4062
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2012,1517
"['Action', 'Indie', 'Strategy']",2014,140831
"['Action', 'RPG']",2001,26753
"['Action', 'Casual', 'Indie']",2014,5387
"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",2014,160702
"['Action', 'Racing']",2008,2577
['Action'],2005,1395
['RPG'],2000,1229
['RPG'],1999,953
"['Indie', 'RPG']",2014,41702
"['Education', 'Software Training']",2013,13
"['Adventure', 'Indie', 'RPG']",2014,16505
['Strategy'],2002,2239
"['Action', 'Racing', 'RPG']",2005,25088
"['Action', 'Racing']",2006,20498
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Web Publishing']",2014,22335
"['Action', 'Racing']",2007,4107
"['Casual', 'Indie', 'Simulation']",2014,20387
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",2014,9589
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2014,730
"['Action', 'Adventure']",2005,11128
"['Action', 'Adventure']",2008,4837
"['Action', 'Indie']",2014,38890
"['Action', 'Adventure', 'Indie', 'RPG']",2014,18
"['Action', 'Simulation']",2014,5
['Action'],2014,1592
"['Action', 'Indie']",2014,1952
"['Action', 'Adventure', 'Indie']",2014,634
['Casual'],2014,451
"['Action', 'Adventure']",2014,463400
"['Action', 'Adventure']",2014,1186417
['Utilities'],2014,2299
"['Action', 'Indie']",2014,2250
"['Action', 'Indie', 'RPG', 'Strategy']",2014,173
"['Indie', 'RPG']",2014,208592
['Indie'],2014,6804
"['Action', 'Casual', 'Indie']",2014,821743
"['Action', 'Casual', 'Free to Play', 'Indie']",2014,1
"['Action', 'Adventure', 'RPG']",2014,3299680
"['Action', 'Indie']",2014,89123
"['Adventure', 'Indie', 'RPG', 'Simulation']",2014,1714
"['Action', 'Indie', 'Simulation', 'Early Access']",2014,2671
"['Action', 'Adventure']",2014,97554
"['Action', 'Indie']",2014,21850
['Action'],2014,1724
"['Action', 'Indie']",2014,39280
"['Action', 'Indie']",2014,38492
['Casual'],2014,105
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2014,108
"['Action', 'Adventure', 'Indie', 'RPG']",2014,21251
"['Indie', 'Strategy']",2014,453
['Action'],2014,1199
['Adventure'],2011,97578
"['Casual', 'RPG']",2014,111494
"['Action', 'Indie']",2014,7451
"['Action', 'Adventure', 'RPG']",2005,27930
"['Utilities', 'Video Production']",2014,94193
['Simulation'],2014,12978
"['Action', 'Adventure', 'Casual', 'Indie']",2014,10322
"['Adventure', 'Indie']",2014,4173
"['Action', 'Indie']",2014,45
"['Action', 'Indie']",2014,2563
"['Action', 'Adventure', 'Casual', 'Indie']",2014,2613
"['Massively Multiplayer', 'RPG']",2014,1961052
"['Action', 'Indie', 'RPG', 'Strategy']",2014,26252
"['Action', 'Indie', 'RPG']",2012,9060
"['Free to Play', 'Strategy']",2014,10494
"['Action', 'Indie']",2014,19695
"['Adventure', 'Casual']",2012,24013
"['Adventure', 'Indie']",2014,19934
['Simulation'],2014,15293
"['Action', 'Indie']",2014,22312
"['Adventure', 'Indie', 'Simulation']",2009,19577
['Indie'],2014,47414
['Strategy'],2002,5074
"['Action', 'Casual', 'Indie', 'Sports']",2014,13789
"['Action', 'Indie']",2014,35511
"['Indie', 'Strategy']",2014,19167
"['Casual', 'Indie', 'Racing']",2014,28764
"['Casual', 'Indie', 'Strategy']",2014,15299
"['Action', 'Adventure']",2014,301251
"['Action', 'Indie']",2014,9169
"['Adventure', 'Indie']",2014,161983
"['Action', 'Indie']",2014,16574
['Action'],1995,3012
"['Adventure', 'Casual', 'Indie', 'RPG']",2014,4772
['Strategy'],2012,15187
"['Simulation', 'Strategy']",2014,10643
"['Action', 'Indie']",2014,18530
"['Action', 'Adventure', 'Indie']",2014,6968
['Strategy'],2001,131
"['Adventure', 'Indie', 'RPG', 'Strategy']",2003,3930
"['Casual', 'Indie']",2014,416
"['Audio Production', 'Utilities']",2014,45515
"['Action', 'Strategy']",2014,21849
['Action'],2008,4358
"['Action', 'Free to Play', 'Indie']",2014,2
"['Casual', 'Simulation']",2013,7719
['Racing'],2014,174
"['Action', 'Free to Play', 'Indie']",2014,6918153
"['Action', 'Racing']",2010,264
['RPG'],2014,173798
['Action'],2011,1327
"['Casual', 'Indie']",2014,10048
"['Action', 'Adventure', 'Indie']",2014,4185
"['Action', 'Adventure', 'Indie']",2014,2745
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",2014,55569
"['Indie', 'Strategy']",2001,7319
"['Action', 'Adventure', 'Early Access', 'Indie', 'Strategy']",2014,3843
"['Adventure', 'RPG', 'Simulation']",2014,699
"['Action', 'Indie']",2014,73600
"['Adventure', 'Casual', 'Indie']",2014,186044
"['Action', 'Indie']",2014,38430
['Action'],2004,44556
"['Indie', 'RPG', 'Strategy']",2014,144302
['Design &amp; Illustration'],2014,133
"['Indie', 'RPG', 'Strategy']",2014,370075
"['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",2014,5558
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",2014,374231
"['Indie', 'RPG']",2014,39936
['Simulation'],2014,1199
['Action'],2014,881020
['RPG'],2014,4720
['RPG'],2014,5043
"['Action', 'Indie', 'RPG']",2014,33679
"['Action', 'Adventure', 'Indie']",2014,9389
['RPG'],2014,4945
"['Adventure', 'Indie', 'Strategy']",2012,25637
"['Action', 'Indie', 'Strategy']",2014,285594
"['Simulation', 'Sports']",2014,592
"['Action', 'Adventure', 'Indie']",2014,2051
"['Action', 'Adventure', 'Indie']",2014,6302
"['Adventure', 'Indie', 'RPG']",2013,8951
"['Action', 'Indie']",2014,9229
"['Adventure', 'Casual']",2014,11022
"['Casual', 'Indie']",2014,58584
"['Indie', 'Strategy']",2007,12581
"['Action', 'Adventure', 'Indie']",2013,27337
['Adventure'],2013,1759743
"['Action', 'Indie']",2013,34441
"['Action', 'Indie', 'RPG']",2012,8837
['Web Publishing'],2005,93263
['Indie'],2013,34188
"['Action', 'Adventure', 'Indie']",2013,11341
"['Adventure', 'Indie']",2013,29590
"['Action', 'Indie', 'Simulation']",2007,525561
"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013,23647075
['Action'],2013,7628
"['Casual', 'Indie', 'Strategy']",2013,29586
['Simulation'],2013,135140
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013,41169849
"['Action', 'Adventure', 'Casual', 'Indie']",2013,9542
"['Indie', 'RPG', 'Strategy']",2014,258533
"['Action', 'Indie']",2013,22986
['Action'],2013,5453
"['Action', 'Indie', 'Strategy']",2013,16927
"['Adventure', 'Indie']",2013,6347
"['Audio Production', 'Software Training']",2013,15565
"['Action', 'Indie', 'Sports']",2013,22792
['RPG'],2013,653544
"['Action', 'Adventure', 'Indie']",2013,193258
"['Casual', 'Free to Play', 'RPG']",2013,219273
"['Adventure', 'Casual', 'Indie']",2013,46759
"['Adventure', 'Indie', 'RPG']",2013,831
"['Action', 'Adventure']",2013,5515
"['Action', 'Indie']",2013,21630
"['Action', 'Adventure', 'Indie', 'RPG']",2013,2598
"['Indie', 'Strategy']",2013,526
"['Utilities', 'Video Production']",2013,2
"['Action', 'Racing', 'Sports']",2013,54099
['Utilities'],2013,416
"['Casual', 'Indie', 'Simulation']",2013,48
"['Casual', 'Indie', 'Strategy']",2011,3715
['Simulation'],2013,10125
"['Casual', 'Indie']",2013,14348
"['Indie', 'RPG', 'Simulation', 'Strategy']",2013,12116
"['Action', 'RPG']",2013,12289
"['Adventure', 'Indie', 'RPG', 'Strategy']",1988,13943
"['Action', 'Indie', 'RPG']",2011,22462
"['Adventure', 'Casual', 'Indie', 'RPG']",2012,23415
"['Action', 'Adventure']",2013,38138
['Simulation'],2013,22991
['Strategy'],2013,3149
"['Action', 'Simulation']",2013,160887
"['Adventure', 'Indie']",2013,40159
"['RPG', 'Strategy']",2013,351783
"['Action', 'Casual', 'Free to Play']",2013,321965
['Action'],2013,1123975
['Animation &amp; Modeling'],2013,139
['Simulation'],2012,16448
['Simulation'],2013,6392
"['Action', 'Indie']",2013,7927
['Indie'],2013,29258
"['Action', 'Strategy']",2013,16152
"['Action', 'Strategy']",2013,23852
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Video Production']",2013,89989
"['Adventure', 'Casual']",2004,4016
"['Action', 'Indie']",2013,37632
"['Indie', 'RPG', 'Strategy']",2013,3184
"['Action', 'Indie', 'RPG']",2013,71791
"['Action', 'Free to Play', 'Indie']",2011,7610420
"['Action', 'Adventure', 'RPG']",2013,7021
"['Action', 'Adventure']",2013,407936
"['Free to Play', 'Massively Multiplayer', 'RPG']",2003,133153
['Strategy'],2000,4617
"['Action', 'Casual']",2002,712
"['Racing', 'Simulation']",2013,1093
"['Adventure', 'Indie']",2013,17158
['Strategy'],2013,3470
"['Free to Play', 'Simulation']",2013,136902
"['Adventure', 'Casual']",2011,1856
['Action'],2013,8594
['Racing'],2013,2970
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2013,149101
['Action'],1999,9775
['Adventure'],1993,3145
"['Simulation', 'Strategy']",2001,184081
['Adventure'],1995,798
"['Simulation', 'Strategy']",2002,173489
"['Action', 'Adventure', 'Indie', 'RPG']",2013,69983
['Simulation'],2010,3815
['Utilities'],2013,1860
"['Action', 'Adventure']",2013,2627921
"['Adventure', 'Casual']",2013,2080
"['Action', 'Indie']",2013,17876
"['Indie', 'Strategy']",2013,10051
"['Action', 'Adventure', 'Indie', 'RPG']",2013,179539
"['Action', 'Adventure', 'Casual']",1991,1350
"['Indie', 'Strategy']",2013,25383
"['Action', 'Casual', 'Indie', 'Simulation']",2011,50449
"['Action', 'Adventure', 'RPG']",2013,41602
"['Action', 'Adventure']",2013,81171
"['Action', 'Adventure']",2013,1246285
"['Action', 'Adventure']",2013,3812077
['Racing'],2013,38970
"['Adventure', 'Indie']",2013,17707
"['Adventure', 'Casual', 'Indie']",2013,30099
"['Casual', 'Indie']",2013,10454
"['Indie', 'Simulation', 'Strategy']",2013,508154
"['Indie', 'Strategy']",2009,5156
"['Indie', 'RPG', 'Strategy']",2013,43887
['Action'],1999,1183
"['Action', 'Adventure', 'Indie']",2013,36430
"['Action', 'Adventure', 'Indie']",2013,32915
['RPG'],1999,13278
"['Action', 'Adventure']",2013,992169
"['Adventure', 'Casual', 'Indie', 'RPG']",2013,15712
"['Action', 'Indie']",2013,12267
"['RPG', 'Strategy']",1999,5097
"['Action', 'Adventure', 'Indie']",2013,10560
"['RPG', 'Strategy']",2003,9105
['Strategy'],2001,1266
['Strategy'],2004,610
['RPG'],1999,32314
"['Action', 'Indie', 'RPG']",2013,6444
"['Simulation', 'Strategy']",2013,19121
"['Adventure', 'Indie']",2013,19298
['Action'],2000,5472
"['Indie', 'Strategy']",2013,37270
"['Action', 'Adventure']",1998,1844
['RPG'],2003,137688
['Adventure'],2012,6704
['Indie'],2013,12530
"['Adventure', 'Indie', 'RPG', 'Strategy']",2013,10346
"['Action', 'Free to Play']",2013,1392521
"['Indie', 'RPG', 'Strategy']",2013,90563
"['Action', 'Indie', 'Simulation', 'Strategy']",2013,307274
"['Action', 'Adventure', 'RPG']",2013,18583
"['Action', 'Simulation']",2013,1452
"['Action', 'RPG', 'Strategy']",2004,27469
"['Free to Play', 'Simulation']",2013,31067
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing', 'Utilities']",2016,37758
"['Indie', 'RPG', 'Simulation', 'Strategy']",2013,37364
"['Action', 'Adventure', 'Indie']",2013,200573
"['Adventure', 'RPG']",2013,6378
"['Indie', 'Strategy']",2013,7428
"['Adventure', 'RPG']",2013,10431
"['Adventure', 'RPG']",2001,21795
"['Action', 'Simulation', 'Strategy']",2013,22862476
"['Adventure', 'Strategy']",2013,16272
"['Action', 'Adventure', 'Indie']",2013,2448
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",2012,13034
"['Action', 'Adventure', 'Indie']",2013,62898
